Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	clinic.grade	common_name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	embryo	embryoday	ENA-FIRST-PUBLIC (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE (run)	ENA-LAST-UPDATE	Experiment	external_id	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	create_date	version	Sample Name	Sample_name	scientific_name	SRA Study	Stage	Submitter_Id	blastodissectionside
ERR3013712	RNA-Seq	50	70200800	PRJEB30442	SAMEA5188060	30874606	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B50	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:53Z	ERX3016164	SAMEA5188060	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:53Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188060	B50T05	Homo sapiens	ERP112896	B4	B50T05	abemb.
ERR3013713	RNA-Seq	50	23908800	PRJEB30442	SAMEA5188061	10369468	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B50	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:53Z	ERX3016165	SAMEA5188061	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:53Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:05:00Z	1	SAMEA5188061	B50T06	Homo sapiens	ERP112896	B4	B50T06	abemb.
ERR3013714	RNA-Seq	50	29319250	PRJEB30442	SAMEA5188062	12777981	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B50	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:53Z	ERX3016166	SAMEA5188062	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:53Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188062	B50T07	Homo sapiens	ERP112896	B4	B50T07	abemb.
ERR3013715	RNA-Seq	50	25747350	PRJEB30442	SAMEA5188063	11287479	INSERM UMR 1064	B4BC	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B49	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:53Z	ERX3016167	SAMEA5188063	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:53Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188063	B49C01	Homo sapiens	ERP112896	B4	B49C01	emb.
ERR3013716	RNA-Seq	50	130732500	PRJEB30442	SAMEA5188064	57345379	INSERM UMR 1064	B4BC	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B49	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:53Z	ERX3016168	SAMEA5188064	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:53Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188064	B49C02	Homo sapiens	ERP112896	B4	B49C02	emb.
ERR3013717	RNA-Seq	50	209320000	PRJEB30442	SAMEA5188065	93291265	INSERM UMR 1064	B4BC	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B49	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:53Z	ERX3016169	SAMEA5188065	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:53Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:08:00Z	1	SAMEA5188065	B49C03	Homo sapiens	ERP112896	B4	B49C03	emb.
ERR3013718	RNA-Seq	50	114867550	PRJEB30442	SAMEA5188066	51270212	INSERM UMR 1064	B4BC	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B49	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:53Z	ERX3016170	SAMEA5188066	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:53Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188066	B49C06	Homo sapiens	ERP112896	B4	B49C06	emb.
ERR3013719	RNA-Seq	50	17351650	PRJEB30442	SAMEA5188067	7568205	INSERM UMR 1064	B4BC	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B49	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:53Z	ERX3016171	SAMEA5188067	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:53Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188067	B49C07	Homo sapiens	ERP112896	B4	B49C07	emb.
ERR3013720	RNA-Seq	50	16035300	PRJEB30442	SAMEA5188068	7019839	INSERM UMR 1064	B4BC	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B49	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:53Z	ERX3016172	SAMEA5188068	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:53Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188068	B49C08	Homo sapiens	ERP112896	B4	B49C08	emb.
ERR3013721	RNA-Seq	50	15145150	PRJEB30442	SAMEA5188069	6756102	INSERM UMR 1064	B4BC	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B49	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:53Z	ERX3016173	SAMEA5188069	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:53Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:05:00Z	1	SAMEA5188069	B49C09	Homo sapiens	ERP112896	B4	B49C09	emb.
ERR3013722	RNA-Seq	50	57824750	PRJEB30442	SAMEA5188070	25489372	INSERM UMR 1064	B4BC	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B49	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:53Z	ERX3016174	SAMEA5188070	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:53Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188070	B49T01	Homo sapiens	ERP112896	B4	B49T01	abemb.
ERR3013723	RNA-Seq	50	110766450	PRJEB30442	SAMEA5188071	48480731	INSERM UMR 1064	B4BC	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B49	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:53Z	ERX3016175	SAMEA5188071	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:53Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188071	B49T02	Homo sapiens	ERP112896	B4	B49T02	abemb.
ERR3013724	RNA-Seq	50	140889300	PRJEB30442	SAMEA5188072	61274118	INSERM UMR 1064	B4BC	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B49	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:53Z	ERX3016176	SAMEA5188072	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:53Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188072	B49T03	Homo sapiens	ERP112896	B4	B49T03	abemb.
ERR3013725	RNA-Seq	50	101273450	PRJEB30442	SAMEA5188073	44215295	INSERM UMR 1064	B4BC	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B49	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:53Z	ERX3016177	SAMEA5188073	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:53Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188073	B49T04	Homo sapiens	ERP112896	B4	B49T04	abemb.
ERR3013740	RNA-Seq	50	61089950	PRJEB30442	SAMEA5188088	26996000	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016192	SAMEA5188088	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188088	B56C01	Homo sapiens	ERP112896	B4	B56C01	emb.
ERR3013741	RNA-Seq	50	105301100	PRJEB30442	SAMEA5188089	45427716	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016193	SAMEA5188089	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188089	B56C02	Homo sapiens	ERP112896	B4	B56C02	emb.
ERR3013742	RNA-Seq	50	108035450	PRJEB30442	SAMEA5188090	47326627	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016194	SAMEA5188090	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188090	B56C03	Homo sapiens	ERP112896	B4	B56C03	emb.
ERR3013743	RNA-Seq	50	104683550	PRJEB30442	SAMEA5188091	45376171	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016195	SAMEA5188091	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188091	B56C04	Homo sapiens	ERP112896	B4	B56C04	emb.
ERR3013744	RNA-Seq	50	87102550	PRJEB30442	SAMEA5188092	37662281	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016196	SAMEA5188092	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188092	B56C05	Homo sapiens	ERP112896	B4	B56C05	emb.
ERR3013745	RNA-Seq	50	81695900	PRJEB30442	SAMEA5188093	35227992	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016197	SAMEA5188093	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188093	B56T01	Homo sapiens	ERP112896	B4	B56T01	abemb.
ERR3013746	RNA-Seq	50	96923300	PRJEB30442	SAMEA5188094	41725973	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016198	SAMEA5188094	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188094	B56T02	Homo sapiens	ERP112896	B4	B56T02	abemb.
ERR3013747	RNA-Seq	50	31244550	PRJEB30442	SAMEA5188095	13804175	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016199	SAMEA5188095	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188095	B56T03	Homo sapiens	ERP112896	B4	B56T03	abemb.
ERR3013748	RNA-Seq	50	97245350	PRJEB30442	SAMEA5188096	42547681	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016200	SAMEA5188096	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188096	B56T04	Homo sapiens	ERP112896	B4	B56T04	abemb.
ERR3013749	RNA-Seq	50	68118650	PRJEB30442	SAMEA5188097	30355368	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016201	SAMEA5188097	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188097	B56T05	Homo sapiens	ERP112896	B4	B56T05	abemb.
ERR3013750	RNA-Seq	50	117279250	PRJEB30442	SAMEA5188098	51541800	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:33Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016202	SAMEA5188098	INSERM UMR 1064	2021-01-05T04:23:33Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188098	B56T06	Homo sapiens	ERP112896	B4	B56T06	abemb.
ERR3013751	RNA-Seq	50	100012700	PRJEB30442	SAMEA5188099	43919126	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016203	SAMEA5188099	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188099	B56T09	Homo sapiens	ERP112896	B4	B56T09	abemb.
ERR3013752	RNA-Seq	50	68346000	PRJEB30442	SAMEA5188100	29990118	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016204	SAMEA5188100	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188100	B56T10	Homo sapiens	ERP112896	B4	B56T10	abemb.
ERR3013753	RNA-Seq	50	105175850	PRJEB30442	SAMEA5188101	45723785	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016205	SAMEA5188101	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188101	B56T11	Homo sapiens	ERP112896	B4	B56T11	abemb.
ERR3013754	RNA-Seq	50	129764850	PRJEB30442	SAMEA5188102	57116956	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016206	SAMEA5188102	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188102	B56T12	Homo sapiens	ERP112896	B4	B56T12	abemb.
ERR3013755	RNA-Seq	50	107550400	PRJEB30442	SAMEA5188103	47295883	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016207	SAMEA5188103	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188103	B56T13	Homo sapiens	ERP112896	B4	B56T13	abemb.
ERR3013756	RNA-Seq	50	88250700	PRJEB30442	SAMEA5188104	38480046	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016208	SAMEA5188104	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188104	B56T15	Homo sapiens	ERP112896	B4	B56T15	abemb.
ERR3013757	RNA-Seq	50	91740200	PRJEB30442	SAMEA5188105	40229808	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016209	SAMEA5188105	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188105	B56T16	Homo sapiens	ERP112896	B4	B56T16	abemb.
ERR3013758	RNA-Seq	50	114893950	PRJEB30442	SAMEA5188106	50021255	INSERM UMR 1064	B4BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B56	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016210	SAMEA5188106	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188106	B56T17	Homo sapiens	ERP112896	B4	B56T17	abemb.
ERR3013759	RNA-Seq	50	50390700	PRJEB30442	SAMEA5188107	21763843	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016211	SAMEA5188107	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188107	B53C01	Homo sapiens	ERP112896	B5	B53C01	emb.
ERR3013760	RNA-Seq	50	46954450	PRJEB30442	SAMEA5188108	20313483	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016212	SAMEA5188108	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188108	B53C02	Homo sapiens	ERP112896	B5	B53C02	emb.
ERR3013761	RNA-Seq	50	81049350	PRJEB30442	SAMEA5188109	35094631	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016213	SAMEA5188109	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188109	B53C03	Homo sapiens	ERP112896	B5	B53C03	emb.
ERR3013762	RNA-Seq	50	80575600	PRJEB30442	SAMEA5188110	34818731	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016214	SAMEA5188110	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188110	B53C04	Homo sapiens	ERP112896	B5	B53C04	emb.
