Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Broker_name	Bytes	cell	Center Name	common_name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Developmental_Stage	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	Experiment	external_id	individual	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	organism_part	Organism	Platform	ReleaseDate	create_date	version	Sample Name	Sample_name	single_cell_well_quality	SRA Study	Submitter_Id	treatment	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	Scientific_Name	phenotype	ENA_first_public	ENA_last_update	inferred_pseudo-time	INSDC_center_alias	Experimental_Factor:_1000 (exp)	Experimental_Factor:_1001 (exp)	Experimental_Factor:_1002 (exp)	Experimental_Factor:_1003 (exp)	Experimental_Factor:_1004 (exp)	Experimental_Factor:_1005 (exp)	Experimental_Factor:_1006 (exp)	Experimental_Factor:_1007 (exp)	Experimental_Factor:_1008 (exp)	Experimental_Factor:_1009 (exp)	Experimental_Factor:_100 (exp)	Experimental_Factor:_1010 (exp)	Experimental_Factor:_1011 (exp)	Experimental_Factor:_1012 (exp)	Experimental_Factor:_1013 (exp)	Experimental_Factor:_1014 (exp)	Experimental_Factor:_1015 (exp)	Experimental_Factor:_1016 (exp)	Experimental_Factor:_1017 (exp)	Experimental_Factor:_1018 (exp)	Experimental_Factor:_1019 (exp)	Experimental_Factor:_101 (exp)	Experimental_Factor:_1020 (exp)	Experimental_Factor:_1021 (exp)	Experimental_Factor:_1022 (exp)	Experimental_Factor:_1023 (exp)	Experimental_Factor:_1024 (exp)	Experimental_Factor:_1025 (exp)	Experimental_Factor:_1026 (exp)	Experimental_Factor:_1027 (exp)	Experimental_Factor:_1028 (exp)	Experimental_Factor:_1029 (exp)	Experimental_Factor:_102 (exp)	Experimental_Factor:_1030 (exp)	Experimental_Factor:_1031 (exp)	Experimental_Factor:_1032 (exp)	Experimental_Factor:_1033 (exp)	Experimental_Factor:_1034 (exp)	Experimental_Factor:_1035 (exp)	Experimental_Factor:_1036 (exp)	Experimental_Factor:_1037 (exp)	Experimental_Factor:_1038 (exp)	Experimental_Factor:_1039 (exp)	Experimental_Factor:_103 (exp)	Experimental_Factor:_1040 (exp)	Experimental_Factor:_1041 (exp)	Experimental_Factor:_1042 (exp)	Experimental_Factor:_1043 (exp)	Experimental_Factor:_1044 (exp)	Experimental_Factor:_1045 (exp)	Experimental_Factor:_1046 (exp)	Experimental_Factor:_1047 (exp)	Experimental_Factor:_1048 (exp)	Experimental_Factor:_1049 (exp)	Experimental_Factor:_104 (exp)	Experimental_Factor:_1050 (exp)	Experimental_Factor:_1051 (exp)	Experimental_Factor:_1052 (exp)	Experimental_Factor:_1053 (exp)	Experimental_Factor:_1054 (exp)	Experimental_Factor:_1055 (exp)	Experimental_Factor:_1056 (exp)	Experimental_Factor:_1057 (exp)	Experimental_Factor:_1058 (exp)	Experimental_Factor:_1059 (exp)	Experimental_Factor:_105 (exp)	Experimental_Factor:_1060 (exp)	Experimental_Factor:_1061 (exp)	Experimental_Factor:_1062 (exp)	Experimental_Factor:_1063 (exp)	Experimental_Factor:_1064 (exp)	Experimental_Factor:_1065 (exp)	Experimental_Factor:_1066 (exp)	Experimental_Factor:_1067 (exp)	Experimental_Factor:_1068 (exp)	Experimental_Factor:_1069 (exp)	Experimental_Factor:_106 (exp)	Experimental_Factor:_1070 (exp)	Experimental_Factor:_1071 (exp)	Experimental_Factor:_1072 (exp)	Experimental_Factor:_1073 (exp)	Experimental_Factor:_1074 (exp)	Experimental_Factor:_1075 (exp)	Experimental_Factor:_1076 (exp)	Experimental_Factor:_1077 (exp)	Experimental_Factor:_1078 (exp)	Experimental_Factor:_1079 (exp)	Experimental_Factor:_107 (exp)	Experimental_Factor:_1080 (exp)	Experimental_Factor:_1081 (exp)	Experimental_Factor:_1082 (exp)	Experimental_Factor:_1083 (exp)	Experimental_Factor:_1084 (exp)	Experimental_Factor:_1085 (exp)	Experimental_Factor:_1086 (exp)	Experimental_Factor:_1087 (exp)	Experimental_Factor:_1088 (exp)
ERR1041706	RNA-Seq	43	389141271	PRJEB11202	SAMEA3581077	ArrayExpress	417001222	304	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121188	SAMEA3581077	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:56:13Z	public	Illumina HiSeq 2000	E5.14.1793	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:56:00Z	2	SAMEA3581077	E-MTAB-3929:E5.14.1793	OK	ERP012552	E-MTAB-3929:E5.14.1793	No	2016-04-06T17:01:26Z	2018-03-09T07:56:13Z	Homo sapiens																																																																																																						
ERR1041707	RNA-Seq	43	405248770	PRJEB11202	SAMEA3581078	ArrayExpress	433278023	305	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121189	SAMEA3581078	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:56:13Z	public	Illumina HiSeq 2000	E5.14.1794	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:56:00Z	2	SAMEA3581078	E-MTAB-3929:E5.14.1794	OK	ERP012552	E-MTAB-3929:E5.14.1794	No	2016-04-06T17:01:26Z	2018-03-09T07:56:13Z	Homo sapiens																																																																																																						
ERR1041708	RNA-Seq	43	676909053	PRJEB11202	SAMEA3581079	ArrayExpress	706256947	306	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121190	SAMEA3581079	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:56:13Z	public	Illumina HiSeq 2000	E5.14.1795	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:03:00Z	2	SAMEA3581079	E-MTAB-3929:E5.14.1795	OK	ERP012552	E-MTAB-3929:E5.14.1795	No	2016-04-06T17:01:26Z	2018-03-09T07:56:13Z	Homo sapiens																																																																																																						
ERR1041709	RNA-Seq	43	349225833	PRJEB11202	SAMEA3581080	ArrayExpress	375898123	307	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121191	SAMEA3581080	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:57:51Z	public	Illumina HiSeq 2000	E5.14.1797	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:01:00Z	2	SAMEA3581080	E-MTAB-3929:E5.14.1797	OK	ERP012552	E-MTAB-3929:E5.14.1797	No	2016-04-06T17:01:26Z	2018-03-09T06:57:51Z	Homo sapiens																																																																																																						
ERR1041710	RNA-Seq	43	275778393	PRJEB11202	SAMEA3581081	ArrayExpress	297108470	308	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121192	SAMEA3581081	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	public	Illumina HiSeq 2000	E5.14.1798	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:01:00Z	2	SAMEA3581081	E-MTAB-3929:E5.14.1798	OK	ERP012552	E-MTAB-3929:E5.14.1798	No	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	Homo sapiens																																																																																																						
ERR1041711	RNA-Seq	43	268966978	PRJEB11202	SAMEA3581082	ArrayExpress	291336627	309	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121193	SAMEA3581082	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	public	Illumina HiSeq 2000	E5.14.1802	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-16T18:20:00Z	2	SAMEA3581082	E-MTAB-3929:E5.14.1802	OK	ERP012552	E-MTAB-3929:E5.14.1802	No	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	Homo sapiens																																																																																																						
ERR1041712	RNA-Seq	43	453345775	PRJEB11202	SAMEA3581083	ArrayExpress	487401048	310	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121194	SAMEA3581083	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	public	Illumina HiSeq 2000	E5.14.1806	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-23T02:47:00Z	2	SAMEA3581083	E-MTAB-3929:E5.14.1806	OK	ERP012552	E-MTAB-3929:E5.14.1806	No	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	Homo sapiens																																																																																																						
ERR1041713	RNA-Seq	43	293381217	PRJEB11202	SAMEA3581084	ArrayExpress	321569437	311	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121195	SAMEA3581084	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:20:43Z	public	Illumina HiSeq 2000	E5.14.1807	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:01:00Z	2	SAMEA3581084	E-MTAB-3929:E5.14.1807	OK	ERP012552	E-MTAB-3929:E5.14.1807	No	2016-04-06T17:01:25Z	2018-03-09T05:20:43Z	Homo sapiens																																																																																																						
ERR1041714	RNA-Seq	43	30326352	PRJEB11202	SAMEA3581085	ArrayExpress	35957695	312	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121196	SAMEA3581085	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:32:39Z	public	Illumina HiSeq 2000	E5.14.1808	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:54:00Z	2	SAMEA3581085	E-MTAB-3929:E5.14.1808	OK	ERP012552	E-MTAB-3929:E5.14.1808	No	2016-04-06T17:01:25Z	2018-03-09T05:32:39Z	Homo sapiens																																																																																																						
ERR1041715	RNA-Seq	43	217254619	PRJEB11202	SAMEA3581086	ArrayExpress	241254782	313	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121197	SAMEA3581086	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:32:39Z	public	Illumina HiSeq 2000	E5.14.1811	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-25T03:05:00Z	2	SAMEA3581086	E-MTAB-3929:E5.14.1811	OK	ERP012552	E-MTAB-3929:E5.14.1811	No	2016-04-06T17:01:25Z	2018-03-09T05:32:39Z	Homo sapiens																																																																																																						
ERR1041716	RNA-Seq	43	10541923	PRJEB11202	SAMEA3581087	ArrayExpress	12538449	314	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121198	SAMEA3581087	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:57:51Z	public	Illumina HiSeq 2000	E5.14.1812	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:54:00Z	2	SAMEA3581087	E-MTAB-3929:E5.14.1812	OK	ERP012552	E-MTAB-3929:E5.14.1812	No	2016-04-06T17:01:26Z	2018-03-09T06:57:51Z	Homo sapiens																																																																																																						
ERR1041717	RNA-Seq	43	341981838	PRJEB11202	SAMEA3581088	ArrayExpress	370071425	315	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121199	SAMEA3581088	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	public	Illumina HiSeq 2000	E5.14.1813	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:01:00Z	2	SAMEA3581088	E-MTAB-3929:E5.14.1813	OK	ERP012552	E-MTAB-3929:E5.14.1813	No	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	Homo sapiens																																																																																																						
ERR1041718	RNA-Seq	43	445701407	PRJEB11202	SAMEA3581089	ArrayExpress	460703723	316	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121200	SAMEA3581089	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:32:39Z	public	Illumina HiSeq 2000	E5.14.1916	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:56:00Z	2	SAMEA3581089	E-MTAB-3929:E5.14.1916	OK	ERP012552	E-MTAB-3929:E5.14.1916	No	2016-04-06T17:01:25Z	2018-03-09T05:32:39Z	Homo sapiens																																																																																																						
ERR1041719	RNA-Seq	43	5078859	PRJEB11202	SAMEA3581090	ArrayExpress	5704175	317	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121201	SAMEA3581090	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:02:11Z	public	Illumina HiSeq 2000	E5.14.1917	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:54:00Z	2	SAMEA3581090	E-MTAB-3929:E5.14.1917	OK	ERP012552	E-MTAB-3929:E5.14.1917	No	2016-04-06T17:01:26Z	2018-03-09T07:02:11Z	Homo sapiens																																																																																																						
ERR1041720	RNA-Seq	43	255695845	PRJEB11202	SAMEA3581091	ArrayExpress	270335704	318	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121202	SAMEA3581091	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:02:11Z	public	Illumina HiSeq 2000	E5.14.1918	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:59:00Z	2	SAMEA3581091	E-MTAB-3929:E5.14.1918	OK	ERP012552	E-MTAB-3929:E5.14.1918	No	2016-04-06T17:01:26Z	2018-03-09T07:02:11Z	Homo sapiens																																																																																																						
ERR1041721	RNA-Seq	43	62607097	PRJEB11202	SAMEA3581092	ArrayExpress	72345440	319	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121203	SAMEA3581092	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:02:11Z	public	Illumina HiSeq 2000	E5.14.1919	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:54:00Z	2	SAMEA3581092	E-MTAB-3929:E5.14.1919	OK	ERP012552	E-MTAB-3929:E5.14.1919	No	2016-04-06T17:01:26Z	2018-03-09T07:02:11Z	Homo sapiens																																																																																																						
ERR1041722	RNA-Seq	43	168399911	PRJEB11202	SAMEA3581093	ArrayExpress	180352947	320	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121204	SAMEA3581093	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:02:11Z	public	Illumina HiSeq 2000	E5.14.1923	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:55:00Z	2	SAMEA3581093	E-MTAB-3929:E5.14.1923	OK	ERP012552	E-MTAB-3929:E5.14.1923	No	2016-04-06T17:01:26Z	2018-03-09T07:02:11Z	Homo sapiens																																																																																																						
ERR1041723	RNA-Seq	43	324981917	PRJEB11202	SAMEA3581094	ArrayExpress	356814882	321	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121205	SAMEA3581094	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:32:39Z	public	Illumina HiSeq 2000	E5.14.1924	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-14T02:01:00Z	2	SAMEA3581094	E-MTAB-3929:E5.14.1924	OK	ERP012552	E-MTAB-3929:E5.14.1924	No	2016-04-06T17:01:25Z	2018-03-09T05:32:39Z	Homo sapiens																																																																																																						
ERR1041724	RNA-Seq	43	238468024	PRJEB11202	SAMEA3581095	ArrayExpress	260384372	322	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121206	SAMEA3581095	E5.14	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:32:39Z	public	Illumina HiSeq 2000	E5.14.1925	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:59:00Z	2	SAMEA3581095	E-MTAB-3929:E5.14.1925	OK	ERP012552	E-MTAB-3929:E5.14.1925	No	2016-04-06T17:01:25Z	2018-03-09T05:32:39Z	Homo sapiens																																																																																																						
ERR1041725	RNA-Seq	43	29364055	PRJEB11202	SAMEA3581096	ArrayExpress	34593571	323	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121207	SAMEA3581096	E5.15	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	public	Illumina HiSeq 2000	E5.15.1820	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-29T19:54:00Z	2	SAMEA3581096	E-MTAB-3929:E5.15.1820	OK	ERP012552	E-MTAB-3929:E5.15.1820	No	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	Homo sapiens																																																																																																						
ERR1041726	RNA-Seq	43	150477726	PRJEB11202	SAMEA3581097	ArrayExpress	166392424	324	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121208	SAMEA3581097	E5.15	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:02:11Z	public	Illumina HiSeq 2000	E5.15.1821	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:57:00Z	2	SAMEA3581097	E-MTAB-3929:E5.15.1821	OK	ERP012552	E-MTAB-3929:E5.15.1821	No	2016-04-06T17:01:26Z	2018-03-09T07:02:11Z	Homo sapiens																																																																																																						
ERR1041727	RNA-Seq	43	129099975	PRJEB11202	SAMEA3581098	ArrayExpress	138893731	325	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121209	SAMEA3581098	E5.15	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	public	Illumina HiSeq 2000	E5.15.1822	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:55:00Z	2	SAMEA3581098	E-MTAB-3929:E5.15.1822	OK	ERP012552	E-MTAB-3929:E5.15.1822	No	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	Homo sapiens																																																																																																						
ERR1041728	RNA-Seq	43	278467269	PRJEB11202	SAMEA3581099	ArrayExpress	307811828	326	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121210	SAMEA3581099	E5.15	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	public	Illumina HiSeq 2000	E5.15.1823	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:01:00Z	2	SAMEA3581099	E-MTAB-3929:E5.15.1823	OK	ERP012552	E-MTAB-3929:E5.15.1823	No	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	Homo sapiens																																																																																																						
ERR1041729	RNA-Seq	43	48462548	PRJEB11202	SAMEA3581100	ArrayExpress	56654417	327	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121211	SAMEA3581100	E5.15	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	public	Illumina HiSeq 2000	E5.15.1824	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-23T02:45:00Z	2	SAMEA3581100	E-MTAB-3929:E5.15.1824	OK	ERP012552	E-MTAB-3929:E5.15.1824	No	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	Homo sapiens																																																																																																						
ERR1041730	RNA-Seq	43	87496099	PRJEB11202	SAMEA3581101	ArrayExpress	94270784	328	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121212	SAMEA3581101	E5.15	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:03:33Z	public	Illumina HiSeq 2000	E5.15.1825	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:55:00Z	2	SAMEA3581101	E-MTAB-3929:E5.15.1825	OK	ERP012552	E-MTAB-3929:E5.15.1825	No	2016-04-06T17:01:26Z	2018-03-09T08:03:33Z	Homo sapiens																																																																																																						
ERR1041731	RNA-Seq	43	129247508	PRJEB11202	SAMEA3581102	ArrayExpress	146603935	329	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121213	SAMEA3581102	E5.15	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	public	Illumina HiSeq 2000	E5.15.1826	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:55:00Z	2	SAMEA3581102	E-MTAB-3929:E5.15.1826	OK	ERP012552	E-MTAB-3929:E5.15.1826	No	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	Homo sapiens																																																																																																						
ERR1041732	RNA-Seq	43	510185325	PRJEB11202	SAMEA3581103	ArrayExpress	519800171	330	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121214	SAMEA3581103	E5.15	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:02:11Z	public	Illumina HiSeq 2000	E5.15.1827	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:57:00Z	2	SAMEA3581103	E-MTAB-3929:E5.15.1827	OK	ERP012552	E-MTAB-3929:E5.15.1827	No	2016-04-06T17:01:26Z	2018-03-09T07:02:11Z	Homo sapiens																																																																																																						
