Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Broker_name	Bytes	cell	Center Name	common_name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Developmental_Stage	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	Experiment	external_id	individual	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism_part	Organism	Platform	ReleaseDate	create_date	version	Sample Name	Sample_name	single_cell_well_quality	SRA Study	Submitter_Id	treatment	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	scientific_name	PHENOTYPE	ENA_first_public	ENA_last_update	inferred_pseudo-time	INSDC_center_alias	Experimental_Factor:_1000 (exp)	Experimental_Factor:_1001 (exp)	Experimental_Factor:_1002 (exp)	Experimental_Factor:_1003 (exp)	Experimental_Factor:_1004 (exp)	Experimental_Factor:_1005 (exp)	Experimental_Factor:_1006 (exp)	Experimental_Factor:_1007 (exp)	Experimental_Factor:_1008 (exp)	Experimental_Factor:_1009 (exp)	Experimental_Factor:_100 (exp)	Experimental_Factor:_1010 (exp)	Experimental_Factor:_1011 (exp)	Experimental_Factor:_1012 (exp)	Experimental_Factor:_1013 (exp)	Experimental_Factor:_1014 (exp)	Experimental_Factor:_1015 (exp)	Experimental_Factor:_1016 (exp)	Experimental_Factor:_1017 (exp)	Experimental_Factor:_1018 (exp)	Experimental_Factor:_1019 (exp)	Experimental_Factor:_101 (exp)	Experimental_Factor:_1020 (exp)	Experimental_Factor:_1021 (exp)	Experimental_Factor:_1022 (exp)	Experimental_Factor:_1023 (exp)	Experimental_Factor:_1024 (exp)	Experimental_Factor:_1025 (exp)	Experimental_Factor:_1026 (exp)	Experimental_Factor:_1027 (exp)	Experimental_Factor:_1028 (exp)	Experimental_Factor:_1029 (exp)	Experimental_Factor:_102 (exp)	Experimental_Factor:_1030 (exp)	Experimental_Factor:_1031 (exp)	Experimental_Factor:_1032 (exp)	Experimental_Factor:_1033 (exp)	Experimental_Factor:_1034 (exp)	Experimental_Factor:_1035 (exp)	Experimental_Factor:_1036 (exp)	Experimental_Factor:_1037 (exp)	Experimental_Factor:_1038 (exp)	Experimental_Factor:_1039 (exp)	Experimental_Factor:_103 (exp)	Experimental_Factor:_1040 (exp)	Experimental_Factor:_1041 (exp)	Experimental_Factor:_1042 (exp)	Experimental_Factor:_1043 (exp)	Experimental_Factor:_1044 (exp)	Experimental_Factor:_1045 (exp)	Experimental_Factor:_1046 (exp)	Experimental_Factor:_1047 (exp)	Experimental_Factor:_1048 (exp)	Experimental_Factor:_1049 (exp)	Experimental_Factor:_104 (exp)	Experimental_Factor:_1050 (exp)	Experimental_Factor:_1051 (exp)	Experimental_Factor:_1052 (exp)	Experimental_Factor:_1053 (exp)	Experimental_Factor:_1054 (exp)	Experimental_Factor:_1055 (exp)	Experimental_Factor:_1056 (exp)	Experimental_Factor:_1057 (exp)	Experimental_Factor:_1058 (exp)	Experimental_Factor:_1059 (exp)	Experimental_Factor:_105 (exp)	Experimental_Factor:_1060 (exp)	Experimental_Factor:_1061 (exp)	Experimental_Factor:_1062 (exp)	Experimental_Factor:_1063 (exp)	Experimental_Factor:_1064 (exp)	Experimental_Factor:_1065 (exp)	Experimental_Factor:_1066 (exp)	Experimental_Factor:_1067 (exp)	Experimental_Factor:_1068 (exp)	Experimental_Factor:_1069 (exp)	Experimental_Factor:_106 (exp)	Experimental_Factor:_1070 (exp)	Experimental_Factor:_1071 (exp)	Experimental_Factor:_1072 (exp)	Experimental_Factor:_1073 (exp)	Experimental_Factor:_1074 (exp)	Experimental_Factor:_1075 (exp)	Experimental_Factor:_1076 (exp)	Experimental_Factor:_1077 (exp)	Experimental_Factor:_1078 (exp)	Experimental_Factor:_1079 (exp)	Experimental_Factor:_107 (exp)	Experimental_Factor:_1080 (exp)	Experimental_Factor:_1081 (exp)	Experimental_Factor:_1082 (exp)	Experimental_Factor:_1083 (exp)	Experimental_Factor:_1084 (exp)	Experimental_Factor:_1085 (exp)	Experimental_Factor:_1086 (exp)	Experimental_Factor:_1087 (exp)	Experimental_Factor:_1088 (exp)
ERR1042196	RNA-Seq	43	187386948	PRJEB11202	SAMEA3581567	ArrayExpress	208923562	794	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121678	SAMEA3581567	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:48:42Z	public	Illumina HiSeq 2000	E6.17.1583	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:57:00Z	2	SAMEA3581567	E-MTAB-3929:E6.17.1583	OK	ERP012552	E-MTAB-3929:E6.17.1583	No	2016-04-06T17:01:26Z	2018-03-09T07:48:42Z	Homo sapiens																																																																																																						
ERR1042197	RNA-Seq	43	407957082	PRJEB11202	SAMEA3581568	ArrayExpress	438708291	795	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121679	SAMEA3581568	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	public	Illumina HiSeq 2000	E6.17.1584	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:58:00Z	2	SAMEA3581568	E-MTAB-3929:E6.17.1584	OK	ERP012552	E-MTAB-3929:E6.17.1584	No	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	Homo sapiens																																																																																																						
ERR1042198	RNA-Seq	43	82964673	PRJEB11202	SAMEA3581569	ArrayExpress	95147270	796	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121680	SAMEA3581569	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:35:57Z	public	Illumina HiSeq 2000	E6.17.1585	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:56:00Z	2	SAMEA3581569	E-MTAB-3929:E6.17.1585	OK	ERP012552	E-MTAB-3929:E6.17.1585	No	2016-04-06T17:01:26Z	2018-03-09T07:35:57Z	Homo sapiens																																																																																																						
ERR1042199	RNA-Seq	43	367809014	PRJEB11202	SAMEA3581570	ArrayExpress	398712186	797	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121681	SAMEA3581570	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	public	Illumina HiSeq 2000	E6.17.1586	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:58:00Z	2	SAMEA3581570	E-MTAB-3929:E6.17.1586	OK	ERP012552	E-MTAB-3929:E6.17.1586	No	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	Homo sapiens																																																																																																						
ERR1042200	RNA-Seq	43	270629874	PRJEB11202	SAMEA3581571	ArrayExpress	302303300	798	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121682	SAMEA3581571	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	public	Illumina HiSeq 2000	E6.17.1587	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:58:00Z	2	SAMEA3581571	E-MTAB-3929:E6.17.1587	OK	ERP012552	E-MTAB-3929:E6.17.1587	No	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	Homo sapiens																																																																																																						
ERR1042201	RNA-Seq	43	200466344	PRJEB11202	SAMEA3581572	ArrayExpress	220583891	799	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121683	SAMEA3581572	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:35:57Z	public	Illumina HiSeq 2000	E6.17.1588	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-23T02:47:00Z	2	SAMEA3581572	E-MTAB-3929:E6.17.1588	OK	ERP012552	E-MTAB-3929:E6.17.1588	No	2016-04-06T17:01:26Z	2018-03-09T07:35:57Z	Homo sapiens																																																																																																						
ERR1042202	RNA-Seq	43	247730783	PRJEB11202	SAMEA3581573	ArrayExpress	271427128	800	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121684	SAMEA3581573	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	public	Illumina HiSeq 2000	E6.17.1589	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-15T07:13:00Z	2	SAMEA3581573	E-MTAB-3929:E6.17.1589	OK	ERP012552	E-MTAB-3929:E6.17.1589	No	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	Homo sapiens																																																																																																						
ERR1042203	RNA-Seq	43	333968487	PRJEB11202	SAMEA3581574	ArrayExpress	364438794	801	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121685	SAMEA3581574	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:48:42Z	public	Illumina HiSeq 2000	E6.17.1590	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:59:00Z	2	SAMEA3581574	E-MTAB-3929:E6.17.1590	OK	ERP012552	E-MTAB-3929:E6.17.1590	No	2016-04-06T17:01:26Z	2018-03-09T07:48:42Z	Homo sapiens																																																																																																						
ERR1042204	RNA-Seq	43	286552344	PRJEB11202	SAMEA3581575	ArrayExpress	314157722	802	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121686	SAMEA3581575	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:48:42Z	public	Illumina HiSeq 2000	E6.17.1591	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:58:00Z	2	SAMEA3581575	E-MTAB-3929:E6.17.1591	OK	ERP012552	E-MTAB-3929:E6.17.1591	No	2016-04-06T17:01:26Z	2018-03-09T07:48:42Z	Homo sapiens																																																																																																						
ERR1042205	RNA-Seq	43	475420642	PRJEB11202	SAMEA3581576	ArrayExpress	509481408	803	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121687	SAMEA3581576	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:52:40Z	public	Illumina HiSeq 2000	E6.17.1592	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T09:01:00Z	2	SAMEA3581576	E-MTAB-3929:E6.17.1592	OK	ERP012552	E-MTAB-3929:E6.17.1592	No	2016-04-06T17:01:26Z	2018-03-09T07:52:40Z	Homo sapiens																																																																																																						
ERR1042206	RNA-Seq	43	169512407	PRJEB11202	SAMEA3581577	ArrayExpress	187273180	804	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121688	SAMEA3581577	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:52:40Z	public	Illumina HiSeq 2000	E6.17.1593	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-21T03:07:00Z	2	SAMEA3581577	E-MTAB-3929:E6.17.1593	OK	ERP012552	E-MTAB-3929:E6.17.1593	No	2016-04-06T17:01:26Z	2018-03-09T07:52:40Z	Homo sapiens																																																																																																						
ERR1042207	RNA-Seq	43	552169751	PRJEB11202	SAMEA3581578	ArrayExpress	591355319	805	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121689	SAMEA3581578	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:52:40Z	public	Illumina HiSeq 2000	E6.17.1594	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T09:01:00Z	2	SAMEA3581578	E-MTAB-3929:E6.17.1594	OK	ERP012552	E-MTAB-3929:E6.17.1594	No	2016-04-06T17:01:26Z	2018-03-09T07:52:40Z	Homo sapiens																																																																																																						
ERR1042208	RNA-Seq	43	272449333	PRJEB11202	SAMEA3581579	ArrayExpress	301226096	806	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121690	SAMEA3581579	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:52:40Z	public	Illumina HiSeq 2000	E6.17.1596	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T09:00:00Z	2	SAMEA3581579	E-MTAB-3929:E6.17.1596	OK	ERP012552	E-MTAB-3929:E6.17.1596	No	2016-04-06T17:01:26Z	2018-03-09T07:52:40Z	Homo sapiens																																																																																																						
ERR1042209	RNA-Seq	43	305861924	PRJEB11202	SAMEA3581580	ArrayExpress	337177583	807	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121691	SAMEA3581580	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:04:39Z	public	Illumina HiSeq 2000	E6.17.1598	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:59:00Z	2	SAMEA3581580	E-MTAB-3929:E6.17.1598	OK	ERP012552	E-MTAB-3929:E6.17.1598	No	2016-04-06T17:01:25Z	2018-03-09T05:04:39Z	Homo sapiens																																																																																																						
ERR1042210	RNA-Seq	43	341294225	PRJEB11202	SAMEA3581581	ArrayExpress	373530599	808	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121692	SAMEA3581581	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:52:40Z	public	Illumina HiSeq 2000	E6.17.1599	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:57:00Z	2	SAMEA3581581	E-MTAB-3929:E6.17.1599	OK	ERP012552	E-MTAB-3929:E6.17.1599	No	2016-04-06T17:01:26Z	2018-03-09T07:52:40Z	Homo sapiens																																																																																																						
ERR1042211	RNA-Seq	43	294272435	PRJEB11202	SAMEA3581582	ArrayExpress	324559638	809	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121693	SAMEA3581582	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:52:41Z	public	Illumina HiSeq 2000	E6.17.1600	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:58:00Z	2	SAMEA3581582	E-MTAB-3929:E6.17.1600	OK	ERP012552	E-MTAB-3929:E6.17.1600	No	2016-04-06T17:01:26Z	2018-03-09T07:52:41Z	Homo sapiens																																																																																																						
ERR1042212	RNA-Seq	43	215440965	PRJEB11202	SAMEA3581583	ArrayExpress	240072711	810	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121694	SAMEA3581583	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:52:41Z	public	Illumina HiSeq 2000	E6.17.1601	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:57:00Z	2	SAMEA3581583	E-MTAB-3929:E6.17.1601	OK	ERP012552	E-MTAB-3929:E6.17.1601	No	2016-04-06T17:01:26Z	2018-03-09T07:52:41Z	Homo sapiens																																																																																																						
ERR1042213	RNA-Seq	43	494077439	PRJEB11202	SAMEA3581584	ArrayExpress	532209068	811	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121695	SAMEA3581584	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:39:04Z	public	Illumina HiSeq 2000	E6.17.1602	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:59:00Z	2	SAMEA3581584	E-MTAB-3929:E6.17.1602	OK	ERP012552	E-MTAB-3929:E6.17.1602	No	2016-04-06T17:01:26Z	2018-03-09T07:39:04Z	Homo sapiens																																																																																																						
ERR1042214	RNA-Seq	43	204998544	PRJEB11202	SAMEA3581585	ArrayExpress	232108540	812	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121696	SAMEA3581585	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:39:04Z	public	Illumina HiSeq 2000	E6.17.1603	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:57:00Z	2	SAMEA3581585	E-MTAB-3929:E6.17.1603	OK	ERP012552	E-MTAB-3929:E6.17.1603	No	2016-04-06T17:01:26Z	2018-03-09T07:39:04Z	Homo sapiens																																																																																																						
ERR1042215	RNA-Seq	43	125275598	PRJEB11202	SAMEA3581586	ArrayExpress	143588861	813	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121697	SAMEA3581586	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:39:04Z	public	Illumina HiSeq 2000	E6.17.1605	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:57:00Z	2	SAMEA3581586	E-MTAB-3929:E6.17.1605	OK	ERP012552	E-MTAB-3929:E6.17.1605	No	2016-04-06T17:01:26Z	2018-03-09T07:39:04Z	Homo sapiens																																																																																																						
ERR1042216	RNA-Seq	43	322118977	PRJEB11202	SAMEA3581587	ArrayExpress	354191531	814	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121698	SAMEA3581587	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:39:04Z	public	Illumina HiSeq 2000	E6.17.1606	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-23T02:46:00Z	2	SAMEA3581587	E-MTAB-3929:E6.17.1606	OK	ERP012552	E-MTAB-3929:E6.17.1606	No	2016-04-06T17:01:26Z	2018-03-09T07:39:04Z	Homo sapiens																																																																																																						
ERR1042217	RNA-Seq	43	311323784	PRJEB11202	SAMEA3581588	ArrayExpress	342652393	815	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121699	SAMEA3581588	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:39:04Z	public	Illumina HiSeq 2000	E6.17.1607	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-20T07:17:00Z	2	SAMEA3581588	E-MTAB-3929:E6.17.1607	OK	ERP012552	E-MTAB-3929:E6.17.1607	No	2016-04-06T17:01:26Z	2018-03-09T07:39:04Z	Homo sapiens																																																																																																						
ERR1042218	RNA-Seq	43	264096239	PRJEB11202	SAMEA3581589	ArrayExpress	292454389	816	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121700	SAMEA3581589	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:56:13Z	public	Illumina HiSeq 2000	E6.17.1608	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:58:00Z	2	SAMEA3581589	E-MTAB-3929:E6.17.1608	OK	ERP012552	E-MTAB-3929:E6.17.1608	No	2016-04-06T17:01:26Z	2018-03-09T07:56:13Z	Homo sapiens																																																																																																						
ERR1042219	RNA-Seq	43	187622502	PRJEB11202	SAMEA3581590	ArrayExpress	209869307	817	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121701	SAMEA3581590	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:39:04Z	public	Illumina HiSeq 2000	E6.17.1609	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-24T02:57:00Z	2	SAMEA3581590	E-MTAB-3929:E6.17.1609	OK	ERP012552	E-MTAB-3929:E6.17.1609	No	2016-04-06T17:01:26Z	2018-03-09T07:39:04Z	Homo sapiens																																																																																																						
ERR1042220	RNA-Seq	43	554820099	PRJEB11202	SAMEA3581591	ArrayExpress	594473836	818	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121702	SAMEA3581591	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:39:04Z	public	Illumina HiSeq 2000	E6.17.1610	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:59:00Z	2	SAMEA3581591	E-MTAB-3929:E6.17.1610	OK	ERP012552	E-MTAB-3929:E6.17.1610	No	2016-04-06T17:01:26Z	2018-03-09T07:39:04Z	Homo sapiens																																																																																																						
ERR1042221	RNA-Seq	43	113630983	PRJEB11202	SAMEA3581592	ArrayExpress	130268300	819	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121703	SAMEA3581592	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:42:05Z	public	Illumina HiSeq 2000	E6.17.1611	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:56:00Z	2	SAMEA3581592	E-MTAB-3929:E6.17.1611	OK	ERP012552	E-MTAB-3929:E6.17.1611	No	2016-04-06T17:01:26Z	2018-03-09T07:42:05Z	Homo sapiens																																																																																																						
ERR1042222	RNA-Seq	43	285383819	PRJEB11202	SAMEA3581593	ArrayExpress	314668983	820	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121704	SAMEA3581593	E6.17	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:42:05Z	public	Illumina HiSeq 2000	E6.17.1612	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:59:00Z	2	SAMEA3581593	E-MTAB-3929:E6.17.1612	OK	ERP012552	E-MTAB-3929:E6.17.1612	No	2016-04-06T17:01:26Z	2018-03-09T07:42:05Z	Homo sapiens																																																																																																						
